8.590304252839732202e-01 -4.428633565341189016e-02 1.166932991923794027e+01 -2.371224356710042400e+02 8.226387130527362388e+03 -1.414735302935509535e+05 -2.391420546574392356e+05
8.562380938941541730e-01 -6.249391803559362080e-02 1.162268508678662826e+01 -2.473117793305260079e+02 8.594701021376409699e+03 -1.419380597959379083e+05 -2.338489137212311616e+05
8.534780220351178004e-01 -7.307557151615678981e-02 1.157236785922678557e+01 -2.548521779195885983e+02 8.978942495626331947e+03 -1.442103992490094388e+05 -2.286703768068146601e+05
8.507330545048915615e-01 -8.690679706856874187e-02 1.152928761966887805e+01 -2.575475166871744932e+02 8.623995959745654545e+03 -1.424283024355320667e+05 -2.235736086403787776e+05
8.478552145833792020e-01 -1.141685821803784529e-01 1.147875436554733497e+01 -2.652738113786897998e+02 9.740187899482813009e+03 -1.445562642001375498e+05 -2.186105340172034339e+05
8.450120043133374503e-01 -1.191693864094848232e-01 1.143331762790852224e+01 -2.699635319068095214e+02 9.500841250156743627e+03 -1.439830901879167068e+05 -2.137423680318554980e+05
8.419525014968713972e-01 -1.238798341271731829e-01 1.138696412908312361e+01 -2.769778713431968526e+02 9.294807650208542327e+03 -1.429257169668657880e+05 -2.089101639489443332e+05
8.389216620803986446e-01 -1.469163730350489527e-01 1.133277664589739864e+01 -2.836494812029621926e+02 9.939174417594062106e+03 -1.462307720070199866e+05 -2.042437937670061947e+05
8.357454156406416423e-01 -1.454315806950959855e-01 1.128842292311957252e+01 -2.962684924525384531e+02 9.591872335094847585e+03 -1.446149396970008966e+05 -1.996541753857184376e+05
8.325055324149970293e-01 -1.552454745192616836e-01 1.123330713317257157e+01 -3.047533546123625001e+02 9.479820408479408798e+03 -1.473972904803397832e+05 -1.951315451124269166e+05
8.292366682426524083e-01 -1.619479653905023242e-01 1.118488034811140253e+01 -3.088836390706708244e+02 9.799765380184049718e+03 -1.459950549510127166e+05 -1.906301070929533162e+05
8.258432846691161622e-01 -1.652020557499930264e-01 1.113373474240820649e+01 -3.154476572388661566e+02 9.130215553005560650e+03 -1.457597987702700193e+05 -1.862212533974751132e+05
8.223088586149964740e-01 -1.719060372937444847e-01 1.107601159948534431e+01 -3.276129959327711845e+02 9.303686851564307290e+03 -1.485610330912064528e+05 -1.819411468815707485e+05
8.186796747994592449e-01 -1.660894263885218103e-01 1.102555641229296768e+01 -3.406459962048731427e+02 8.622778114807499151e+03 -1.480303309893800761e+05 -1.777352889181484352e+05
8.148040205054696283e-01 -1.698373357578663034e-01 1.096767245186101292e+01 -3.524564024023134721e+02 8.503823486315877744e+03 -1.489438845346652088e+05 -1.735190885890672216e+05
8.110845966224226045e-01 -1.758244665302400311e-01 1.090937311617107497e+01 -3.603787297197161479e+02 8.405074271889974625e+03 -1.503556051356003445e+05 -1.694286917498795665e+05
8.072602696285007262e-01 -1.720896459576495841e-01 1.085399823537989050e+01 -3.730014885083020886e+02 7.857279999648115336e+03 -1.508649810886636842e+05 -1.654450785365899210e+05
8.031023606987219843e-01 -1.782087183475172254e-01 1.078653134190481211e+01 -3.870142472147518902e+02 7.836345757677096117e+03 -1.546014116065994604e+05 -1.614755051550161152e+05
7.989364430994891908e-01 -1.840239802416240300e-01 1.072314675693386476e+01 -3.995924324564411450e+02 7.770392469014412200e+03 -1.564890966869099066e+05 -1.575818756247982092e+05
7.945365649249030993e-01 -1.831112128599695077e-01 1.065697014587425429e+01 -4.133171579336628838e+02 7.495463601074906364e+03 -1.583960036796376226e+05 -1.537160532673681446e+05
7.898000594893959114e-01 -1.827605273889510995e-01 1.058518004305621574e+01 -4.347710224003747044e+02 7.123440206795191443e+03 -1.618513512016899185e+05 -1.499360344245403539e+05
7.853519945738730579e-01 -1.770524553020495495e-01 1.051979611152810890e+01 -4.454353018005325566e+02 6.771730182952975156e+03 -1.627811549717746093e+05 -1.462133449576958374e+05
7.803822329606611152e-01 -1.753431937454902889e-01 1.044878876499449305e+01 -4.653291677969249349e+02 6.504812821474057273e+03 -1.648049390578541788e+05 -1.425322206719540991e+05
7.751970494601043704e-01 -1.784789450020926038e-01 1.036496197843131561e+01 -4.870759393261557193e+02 6.286339405921182333e+03 -1.703760464050040755e+05 -1.389288854161189811e+05
7.696719372675371318e-01 -1.815351736945453598e-01 1.027938902168653890e+01 -5.118888311501713702e+02 6.178095297196390675e+03 -1.753542227077912830e+05 -1.353515421353084384e+05
7.641746143775342004e-01 -1.789568338281498638e-01 1.019705751005492900e+01 -5.317753565360879975e+02 5.873534995038854504e+03 -1.786203915563184710e+05 -1.318198596336618939e+05
7.580875446674534279e-01 -1.800751074117686035e-01 1.009996782557722739e+01 -5.637118960915911430e+02 5.791562455955761834e+03 -1.857040614934010082e+05 -1.283864625274742139e+05
7.515540638565956222e-01 -1.730114967730757847e-01 9.999358038116890057e+00 -5.977004479583172269e+02 5.261438434480174692e+03 -1.923675111927721009e+05 -1.249537281965894654e+05
7.445201322490051510e-01 -1.765536097401972093e-01 9.881384546540173730e+00 -6.403379223981851283e+02 5.256435827481334854e+03 -2.030845495975992526e+05 -1.216288631528456463e+05
7.380265756559379886e-01 -1.782498858783774232e-01 9.787370468813525903e+00 -6.604771264371685220e+02 5.109501068038621270e+03 -2.053798940050895908e+05 -1.182368365014653391e+05
7.302957148837563306e-01 -1.802703036724058183e-01 9.665498700744912242e+00 -7.021234104984374653e+02 5.047587684687557157e+03 -2.131907884931218869e+05 -1.149595141777509853e+05
7.220706747186844687e-01 -1.733057552348773456e-01 9.531424914180965047e+00 -7.497647893557710859e+02 4.656788173037295564e+03 -2.244508030372275971e+05 -1.117165927497378289e+05
7.127515905035501920e-01 -1.730890659874185222e-01 9.377904610231317051e+00 -8.082845199126886655e+02 4.514590592361804738e+03 -2.370743774090694205e+05 -1.085254362023992580e+05
7.030560146433268986e-01 -1.742943171421943993e-01 9.213503143645109361e+00 -8.666912360503198443e+02 4.400851178745793732e+03 -2.500946424307656707e+05 -1.053859811340980523e+05
6.919482536053779276e-01 -1.680963115030804644e-01 9.030925826788333666e+00 -9.384313303602052656e+02 4.094544780524031921e+03 -2.639764186295978143e+05 -1.022613773429096327e+05
6.799542425976254911e-01 -1.671281864883226997e-01 8.832800957148354115e+00 -1.007459489959673647e+03 3.926763707689321109e+03 -2.758398176613054238e+05 -9.916325978884457436e+04
6.661987842522920644e-01 -1.670185769356492544e-01 8.580248985489733471e+00 -1.099604855100096984e+03 3.781991296620484263e+03 -2.970732857782444917e+05 -9.611174600028994610e+04
6.482347479548838942e-01 -1.691676778317878493e-01 8.267647355023722611e+00 -1.208404245970282318e+03 3.750366173434516440e+03 -3.117670264095694292e+05 -9.310587205126797198e+04
6.278756021195007753e-01 -1.682056216813496152e-01 7.904217083666459587e+00 -1.289605115922343657e+03 3.621841130694404455e+03 -3.112699155874855933e+05 -9.009966746560086904e+04
6.044125763545323826e-01 -1.656222964887586746e-01 7.482666295478099805e+00 -1.434633091029180150e+03 3.412037997550331511e+03 -3.326371637469175039e+05 -8.712012753607241029e+04
5.713219718899807953e-01 -1.606558063600109221e-01 6.865252631599002342e+00 -1.565277708747349152e+03 3.230203704172681228e+03 -3.255206191327967099e+05 -8.418924785390424950e+04
5.282550338812339596e-01 -1.615612016643369064e-01 6.040897111375040041e+00 -1.604647848380124287e+03 3.141984766893479446e+03 -2.583958916126908734e+05 -8.122785088135869591e+04
4.764310168504634069e-01 -1.604170111147411037e-01 5.061270031501278410e+00 -1.596246410585786180e+03 3.000247108257825403e+03 -1.586912629160248907e+05 -7.813285808186611393e+04
4.106924487976274518e-01 -1.588620163526488771e-01 3.798226052481335380e+00 -1.378202271027339975e+03 2.902794389517824129e+03 5.206160587892052718e+04 -7.483513375648515648e+04
3.421240798711181474e-01 -1.534229272019789203e-01 2.471941709857769176e+00 -1.060647734950186987e+03 2.700651445660653280e+03 3.055530835769730620e+05 -7.121298021878840518e+04
2.847325146015441399e-01 -1.519410336425426888e-01 1.395236651232517389e+00 -6.641792925081476824e+02 2.569992498001389777e+03 5.481144006870160811e+05 -6.744238782728357182e+04
2.413205435011940292e-01 -1.522053032023753805e-01 5.916901415685149601e-01 -2.722382604073200127e+02 2.475477532977581177e+03 7.545475023108335445e+05 -6.369867004661378451e+04
2.153784623887668448e-01 -1.494871968591741651e-01 1.368970300316920685e-01 -8.150816763878583515e+01 2.391249541208436767e+03 8.368765165693230228e+05 -6.018185790152443951e+04
2.106756582981976211e-01 -1.479049910772973486e-01 1.401587427673565145e-01 -1.027462146039210893e+02 2.282838552929941216e+03 7.747920278889785986e+05 -5.702132260890215548e+04
3.881013149238983500e-05 3.198399091657358993e-04 7.792690472806566805e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.213171633825350587e-05 4.028160557209574844e-04 8.714342601868389033e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.146376176957082299e-05 4.583544132802261318e-04 8.434151820177279582e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.224768952032313934e-05 5.285888970975513839e-04 8.882665856443330192e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.427537631445834637e-05 6.656077666456404430e-04 9.448605058771666031e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.565032211184472994e-05 7.871476909447487668e-04 1.018007729234253955e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.629548652839571288e-05 9.861939300972670085e-04 1.076647875457080331e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.694477521649669817e-05 1.185180551014113331e-03 1.163131131091569431e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.925331093911645248e-05 1.719463364642019555e-03 1.283616660294080490e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.123393812798945809e-05 2.478109277425537445e-03 1.566806123295701137e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.109820866951861264e-05 4.511474674336950555e-03 2.043017065668933669e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.151604143825609195e-05 4.707411494260573329e-03 2.051153295418598442e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.390245617796010500e-05 5.055084455617298717e-03 2.208367453102814525e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.703677407964617398e-05 5.178489100393194287e-03 2.309170020821820976e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.756247638939534806e-05 5.149555602054296279e-03 2.280461890100542004e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.967445652637515279e-05 4.912126599118302878e-03 2.326438700675476957e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.121073016490734221e-05 4.985331777530182563e-03 2.377761278639002433e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.446665779671649965e-05 4.931390740917841742e-03 2.428630158437879334e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.599354738371043761e-05 4.608895189302118257e-03 2.360241083429120718e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.938308277245566096e-05 4.773480744014440419e-03 2.432599522394609474e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.234430643586322663e-05 4.613874152079732935e-03 2.529077879735266640e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.284875759640767725e-05 4.566020806513206541e-03 2.487534960449195882e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.567642567238306911e-05 4.550889249509628906e-03 2.602055531413393578e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.075855970724217102e-05 4.541619709020715615e-03 2.689815585723789263e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.712491007401957732e-05 4.522303293207783660e-03 2.798204876120259123e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.538840964071039378e-05 4.638219878461496970e-03 2.799289071919004983e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.141566981249183961e-05 4.257917856613765983e-03 2.892043902651761887e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.510063252255536361e-05 4.427779677208711594e-03 2.929461965560878171e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.745063006292591721e-05 3.191579324799085141e-03 2.224689456568599948e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.295388503662901589e-05 3.245157073577467285e-03 2.340313619150263726e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.540445844291919008e-05 3.135843415499290493e-03 2.409669239407175208e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.908059744264928840e-05 3.032639463211716114e-03 2.398288620692039155e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.183238970864064036e-05 3.119316119846327756e-03 2.501627062147136153e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.736287585483133645e-05 3.021780364547725292e-03 2.626814385607299015e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.032927243098828501e-04 3.035932814961595037e-03 2.763204434981057257e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.122132948327465461e-04 2.943866168123189259e-03 2.950558534807625529e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.127602914575215809e-04 2.924636088764785875e-03 2.881707921581385702e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.223858483147199580e-04 2.858216209004669269e-03 3.073653269122410096e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.303109839036632322e-04 2.785867314246279636e-03 3.214759647585324533e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.418366857190317973e-04 2.721810714417047944e-03 3.492973677937489911e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.495212311333100083e-04 2.649207120536305974e-03 3.545070277743647951e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.624458102658875281e-04 2.711679525831551738e-03 3.937926080026734818e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.778214285611950669e-04 2.530389091009123924e-03 4.144603199111967541e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.982145795269528714e-04 2.575256174583010534e-03 4.653559323202185322e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.101016133739198248e-04 2.541793949451060398e-03 4.694979601895610775e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.522088926710317879e-04 2.517354492745208644e-03 5.569930236383847239e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.249339328529490715e-04 2.153481253664246784e-03 4.911327697673269037e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.634298686749827231e-04 2.128183016720686539e-03 5.732454767286362593e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.890737502217818216e-04 2.130030540629249906e-03 6.242611041703574962e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.317348398434433036e-04 2.104518607367933392e-03 7.123861176055599348e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.986903553125370893e-04 2.039300825544628718e-03 8.440331265161945054e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.350817542700091125e-04 2.043386352682180235e-03 9.349125015638327235e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.133454900246937316e-04 2.043186003331452522e-03 1.268810291360979690e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.368958954724029778e-04 2.024152768205728179e-03 1.730326756753619577e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.774134023189552961e-04 1.799721612534580786e-03 1.601234038262150383e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.758415717842273572e-04 1.814669282022146396e-03 2.008283357775453998e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.354403886380226496e-03 1.788098477329205576e-03 2.782931435135616027e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.468414228315246617e-03 1.723599631440322910e-03 2.994843281126979839e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.675390147765740091e-03 1.676607746331653910e-03 3.410734612284319067e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.829036785115466376e-03 1.607361164357901280e-03 3.738880556481410933e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.889067385478983936e-03 1.582760793886909233e-03 3.858597719244293706e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900418017236793228e-03 1.544960013271153660e-03 3.867316654172934381e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.892690463531435715e-03 1.528777639975393253e-03 3.878975583353719975e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.879866827260977171e-03 1.508127105400486681e-03 3.834342258555416272e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
