8.423822234257081210e-01 9.586402291415813126e-01 8.538562814240389542e+00 -4.863072088850241812e+02 -1.662001388325199969e+01
8.412510309417799981e-01 9.582195061071483444e-01 8.528331502703791145e+00 -4.792188360002424474e+02 -1.757180129894840803e+01
8.394065489849644734e-01 9.577743084237918536e-01 8.511548921412479984e+00 -5.032825491294833569e+02 -1.770550501403042176e+01
8.379888101677720469e-01 9.572042192471112987e-01 8.497655051753023159e+00 -4.925797387185659773e+02 -1.930524204954004830e+01
8.364280108186826768e-01 9.565573835129963509e-01 8.483019259665516287e+00 -4.811623380123266429e+02 -1.964303101988487654e+01
8.338685417919039500e-01 9.559337633108803134e-01 8.459655087411743324e+00 -5.212422175226349736e+02 -2.054646636829329154e+01
8.322971073064232561e-01 9.552683488032444048e-01 8.444221694617819907e+00 -5.071320350373462134e+02 -2.145722937546875286e+01
8.297107723506604859e-01 9.545375485337387333e-01 8.420135170551038328e+00 -5.282806537963365372e+02 -2.293278253899472929e+01
8.272074912921111300e-01 9.537690577327374575e-01 8.396857486139676752e+00 -5.432866065711667716e+02 -2.423515007425628909e+01
8.252904796676494570e-01 9.529225887508994131e-01 8.379116249247649861e+00 -5.276116724517457897e+02 -2.567332534418115131e+01
8.220738700716947456e-01 9.519764924337524858e-01 8.348523206294482080e+00 -5.597225165511988507e+02 -2.727313398775701003e+01
8.192056823879008132e-01 9.508495445528083456e-01 8.321573016956223867e+00 -5.713076714383254284e+02 -2.995404091507713318e+01
8.163481669675360930e-01 9.498236039884725423e-01 8.294040727581645456e+00 -5.834895829471397519e+02 -3.238482581678472627e+01
8.137486959853896806e-01 9.488716094952358571e-01 8.270338684032836341e+00 -5.877354795542338479e+02 -3.368824878167916381e+01
8.113957145914847402e-01 9.477621098097634977e-01 8.247592269875537951e+00 -5.798101569959418384e+02 -3.514995747748058363e+01
8.078407532022239268e-01 9.466047877851442305e-01 8.214418313085241508e+00 -6.201054599046302656e+02 -3.807346586385874332e+01
8.052081443551324380e-01 9.454883666592455160e-01 8.190134418938940897e+00 -6.162225967953451118e+02 -4.130997591067131935e+01
8.022037146709606326e-01 9.441682580114797441e-01 8.160770831026296079e+00 -6.251990576175060141e+02 -4.498724601785931299e+01
7.981164744339176442e-01 9.426777435278622663e-01 8.122949120575558624e+00 -6.589328677025653178e+02 -4.828072767590826686e+01
7.949993889456852258e-01 9.411372757342610917e-01 8.093201160543285866e+00 -6.582420168723633651e+02 -5.329198792048067901e+01
7.910986388930209001e-01 9.398031249384777297e-01 8.056577420237518439e+00 -6.956198587229840768e+02 -5.467582965958452235e+01
7.872597311531039921e-01 9.383190842465890524e-01 8.019395991060532580e+00 -7.221809670231408518e+02 -5.904175392260042088e+01
7.838826077973134465e-01 9.364877285932219353e-01 7.987487442472316346e+00 -7.259033965243487501e+02 -6.590407005303396204e+01
7.806361330644803198e-01 9.346952138547495181e-01 7.956940914185643088e+00 -7.248763043032549831e+02 -6.924201225327674081e+01
7.762878397618379056e-01 9.329435425167694751e-01 7.915664016929467195e+00 -7.623760676480709435e+02 -7.276066264782855342e+01
7.725276029311357595e-01 9.310257512913449052e-01 7.879436017330590403e+00 -7.732857262596186274e+02 -7.876729482779037994e+01
7.684842378359240112e-01 9.291033119687409636e-01 7.841209091212959947e+00 -8.026117534051123812e+02 -8.684765511481954547e+01
7.645555563984967051e-01 9.269789071687619675e-01 7.803969926760489173e+00 -8.148436272323159528e+02 -9.757736650974035797e+01
7.601658865197198356e-01 9.246390924022733770e-01 7.762772249477140285e+00 -8.319812446184703276e+02 -1.030969907007073658e+02
7.552862003405554914e-01 9.224337689399270124e-01 7.715880666664736154e+00 -8.636710286159210455e+02 -1.086464230787467784e+02
7.507802605859111855e-01 9.200552745684410505e-01 7.670986911436398437e+00 -8.871601285804864574e+02 -1.105426579567228913e+02
7.461583689634166960e-01 9.174772569707547731e-01 7.626924112478618234e+00 -9.190441485060723608e+02 -1.231032536551865491e+02
7.403083215593263544e-01 9.144222102719176126e-01 7.570495285723260359e+00 -9.679010169906582632e+02 -1.406332596096492580e+02
7.346776479792351822e-01 9.113360067940017295e-01 7.515574401826860651e+00 -1.005147507576760404e+03 -1.502086968498884971e+02
7.282224752968318171e-01 9.081448668605881513e-01 7.454086192987719350e+00 -1.053173228478746523e+03 -1.609903461171763865e+02
7.244652881732833727e-01 9.041084288344952702e-01 7.415527786689882106e+00 -1.015618910491094198e+03 -1.865842972414115479e+02
7.166250057216947411e-01 9.006093692358076996e-01 7.341543728733916474e+00 -1.084903343235723014e+03 -1.875250890933913297e+02
7.088341539595777174e-01 8.959491774084721305e-01 7.262284195706393497e+00 -1.159143998430005922e+03 -2.199065520457442631e+02
7.027581095491941543e-01 8.915306919317917966e-01 7.205362403230007651e+00 -1.190715312099407583e+03 -2.433995216914462674e+02
6.966081696750133778e-01 8.874123406300589156e-01 7.142108778815346781e+00 -1.230049701769727335e+03 -2.600003664148665052e+02
6.901704347640333914e-01 8.834876904170523293e-01 7.080736341238528908e+00 -1.260658077281563237e+03 -2.680964462872316290e+02
6.824860394598323277e-01 8.789612333158149937e-01 7.006399498136092419e+00 -1.324705459258078463e+03 -2.931465675140785265e+02
6.765698843007222907e-01 8.740067695712016027e-01 6.946669950684370320e+00 -1.318376253326777487e+03 -3.153405435166783946e+02
6.654442977196338704e-01 8.681604486562742862e-01 6.834447682763183707e+00 -1.429837807416829946e+03 -3.428518542983877069e+02
6.577695677848044431e-01 8.615828804964177356e-01 6.761395129043465957e+00 -1.430766094588540227e+03 -3.763458420776244111e+02
6.479874393699979196e-01 8.541475659790300767e-01 6.665638811261071162e+00 -1.496145009526977219e+03 -4.294438966112589924e+02
6.348454428338413669e-01 8.473147168253112316e-01 6.535575789832841487e+00 -1.603994101669441761e+03 -4.629028007169262082e+02
6.251989683424525879e-01 8.404738208182523929e-01 6.442064827042935704e+00 -1.652643615543963961e+03 -4.860246908081226138e+02
6.107005821901099196e-01 8.322318775115700173e-01 6.293766961749486022e+00 -1.757868278310175128e+03 -5.477285570417340068e+02
6.013404104540890360e-01 8.242396718841130676e-01 6.205029952782725289e+00 -1.785463382049963229e+03 -6.019226361343826284e+02
5.874516854952847034e-01 8.175245955155990840e-01 6.073914155612582633e+00 -1.873727069854891170e+03 -6.123938264070081914e+02
5.791863102672754060e-01 8.093865391699301970e-01 5.987537339473502307e+00 -1.883974093034100179e+03 -6.617008589727304297e+02
5.593969872287511969e-01 7.988307048525529197e-01 5.794046550381182215e+00 -2.018983774285071149e+03 -7.400085233558201026e+02
5.447812382077502624e-01 7.880395510170419282e-01 5.636365397097301333e+00 -2.058139847362715500e+03 -8.229929032272817722e+02
5.218124320476742461e-01 7.749886746613195987e-01 5.404909204877416329e+00 -2.151840821459378731e+03 -9.193235066626018579e+02
5.034415614679241813e-01 7.633799531754917878e-01 5.226982123430524041e+00 -2.197407540169269396e+03 -9.606264770749379522e+02
4.748391965406453252e-01 7.477344550561332293e-01 4.939082395555991489e+00 -2.219170047362618789e+03 -1.073874154121697984e+03
4.361650905961182989e-01 7.264920176739316782e-01 4.544524513298375368e+00 -2.201419398585254839e+03 -1.242353705991266452e+03
3.831517106958167718e-01 7.026408408084152679e-01 3.993844385110419282e+00 -1.965539488807984526e+03 -1.388971138227089568e+03
3.338336819973583003e-01 6.754792384821820539e-01 3.497095558771527113e+00 -1.587233328850503767e+03 -1.567785497856869370e+03
2.797724872870925861e-01 6.316054919803912870e-01 2.900990858059977473e+00 -9.866609758484446502e+02 -1.901094725063955366e+03
2.302670449360481597e-01 5.833475388533804207e-01 2.364977266698935043e+00 -4.214791516586483340e+02 -2.109280006306031282e+03
1.314091754466990558e-01 5.084544017684957673e-01 1.281070508352115667e+00 1.317757768734262754e+03 -2.317636116012146431e+03
6.756527737961270930e-02 3.444911984265415783e-01 4.570276284301879599e-01 2.527892935905395461e+03 -1.764759978324317217e+03
2.807464744028920212e-02 2.831200335045008787e-01 -1.474092348186584189e-02 3.579593175542047902e+03 -1.084185920889835415e+03
1.678953529098969888e-02 2.462676579913066766e-01 -5.256166875686840712e-02 3.852647353688104886e+03 -6.957818119736139124e+02
