-5.450527394438365647e+00 1.991941193521839831e-04 9.654216926113790009e-06 8.712301152467438747e-01 8.712525487027914517e-01 8.606114244950432870e-06 1.265143612149429053e+00 6.666575992698535735e-01 3.458371471010618543e-03 7.888517299239572456e-01 8.119971510271259841e-04 1.037957083491060972e+00 6.656394852623404024e-01 1.139666504003129105e-02 9.618025767549222005e-01 1.562777862377611233e-05 1.541789288865971441e+00 6.666531750231443620e-01 1.417022422426022880e-02 8.742765821881879340e-01 4.072350584165905507e-02 1.314656076112758809e+00 6.350238133815628849e-01 2.401939469472960578e-03 3.599376813054313562e-01 2.820510583775120723e-03 2.187457346229923771e-01 6.502393872308198652e-01 5.726080480501528241e-07 4.765820026228500964e-05
-5.445073056425130176e+00 1.925820294124382310e-04 9.488056058160054818e-06 8.702129776837894681e-01 8.702351045129286256e-01 8.581550144472803327e-06 1.253154847033668418e+00 6.666575383657713516e-01 1.453156265799961620e-02 7.864101724179883846e-01 8.684787551789798984e-04 1.024224649377104779e+00 6.655585190259531991e-01 1.283410921888961803e-02 9.613491521323912492e-01 1.684203182735226258e-05 1.529310412648323014e+00 6.666520165787430674e-01 4.754562402748925727e-03 8.777190231566373013e-01 3.867237701111087000e-02 1.313465141024799943e+00 6.366102568398761541e-01 1.018090725759937315e-03 3.554285537981179965e-01 2.940300135946187759e-03 2.119821290502088007e-01 6.492352271128121188e-01 -1.811586889117838723e-07 4.655720223145473527e-05
-5.438931623743723520e+00 1.875090555767225419e-04 9.416559948016711701e-06 8.690057334894402130e-01 8.690275730049641378e-01 8.649521813467027050e-06 1.239204456691661793e+00 6.666573620122908661e-01 1.217068069434524939e-02 7.849870530447980999e-01 8.285670137348048487e-04 1.011937181862876622e+00 6.655969453418377757e-01 5.650645663309036316e-03 9.610125225247312386e-01 1.599929609305733691e-05 1.515428678147582087e+00 6.666526234878595858e-01 1.260888847775148806e-02 8.719365608745743845e-01 4.030105700934645541e-02 1.287806931791984688e+00 6.345775704708833675e-01 2.142724372198237005e-03 3.526506124439335865e-01 2.768651339397973712e-03 2.068306367212065788e-01 6.499529327300603843e-01 7.793318365955039401e-07 4.799695041630183115e-05
-5.431888214920975066e+00 1.944754528857912577e-04 9.975292387665035676e-06 8.676471082219601172e-01 8.676693912246196128e-01 9.255288117003540723e-06 1.223911360982551155e+00 6.666565827572101810e-01 1.926494933087331959e-03 7.825635230266659859e-01 8.560989013846014148e-04 9.964387705812798313e-01 6.655489878881066801e-01 1.562523066715952938e-02 9.604902300447151209e-01 1.669590430288498705e-05 1.499784516535299206e+00 6.666518677703994200e-01 8.421526511522160058e-03 8.746876978075410758e-01 3.884483363981484916e-02 1.282626538808005590e+00 6.356638098540692283e-01 2.304440340982063379e-03 3.481586796530977135e-01 2.777069697099221728e-03 1.998343938101035389e-01 6.495336600773540248e-01 -7.169214330839269893e-07 4.785374592747410299e-05
-5.424184904995077439e+00 1.973529038661846473e-04 1.035371951996211237e-05 8.661364517165646149e-01 8.661585421416010400e-01 9.192977552206904528e-06 1.207744145546274295e+00 6.666565177055532310e-01 2.190341000775968341e-02 7.806657246827969354e-01 8.714976755551534244e-04 9.819574867624517589e-01 6.655140862051420747e-01 6.465319860132917769e-03 9.599913619710553903e-01 1.691991065705798661e-05 1.483598730913262553e+00 6.666515088671394196e-01 7.268358687289255826e-03 8.718428083604701229e-01 3.920231356590516553e-02 1.262841083099377260e+00 6.347958618708990919e-01 1.496067031030707531e-03 3.444241504824624434e-01 2.753682971825111188e-03 1.937231963420613934e-01 6.491970485520526246e-01 1.310983314354037175e-06 4.819276530406469040e-05
-5.416503121396344156e+00 2.012995401459973183e-04 1.080325067781551240e-05 8.646574679957227394e-01 8.646820624114267551e-01 9.660666747101479915e-06 1.191660622483265763e+00 6.666558611006900836e-01 5.879323403026459963e-03 7.781860997979106465e-01 8.792504559915668115e-04 9.660476769687815768e-01 6.654843747203993409e-01 1.272014522754553144e-02 9.594488125573232828e-01 1.715581724791982412e-05 1.467184958508452874e+00 6.666511222896343014e-01 1.427752061063502532e-02 8.740969310121757818e-01 3.692866117983503726e-02 1.254670868797841177e+00 6.363446268233368119e-01 7.856219633438559641e-03 3.398882284294892919e-01 2.709780879721095190e-03 1.868329391004206752e-01 6.488103567513507919e-01 6.362851559351368570e-07 4.797009170182430567e-05
-5.408486629201648910e+00 2.051052543278808536e-04 1.126174220078546284e-05 8.630740179183835625e-01 8.630983016301876365e-01 9.666301146526371494e-06 1.175620421668183591e+00 6.666557039255438522e-01 1.494239011349821240e-02 7.754197352312590663e-01 8.825566919797082866e-04 9.497744290199562345e-01 6.654551831995783040e-01 1.006412601591467545e-02 9.588290170075178809e-01 1.740570364993403854e-05 1.450876925926785077e+00 6.666507118864406500e-01 1.499810643810542757e-02 8.726806837257556904e-01 3.798815071278073552e-02 1.239847795726971347e+00 6.352434774298598708e-01 4.389422637405143886e-03 3.348777384332851659e-01 2.706375211146354754e-03 1.796828673572352097e-01 6.479561016762835912e-01 2.114820922991160834e-07 4.803434058869850110e-05
-5.399904005937794516e+00 1.964747549031228174e-04 1.104183687461457453e-05 8.614835193244229083e-01 8.615081970103994902e-01 9.385788285037774021e-06 1.159633768172048995e+00 6.666558754571048073e-01 1.183131867771275610e-02 7.728187801657188105e-01 8.991609985456395972e-04 9.340542843742278833e-01 6.654137427904760482e-01 9.939767820298445883e-03 9.582382666556553685e-01 1.772537565815865705e-05 1.434666298130540030e+00 6.666502362183128749e-01 1.468456958933523487e-02 8.702583660142169109e-01 3.803614652367141857e-02 1.221336309222768257e+00 6.346338117483922847e-01 4.919298235088793818e-03 3.301909606411690401e-01 2.677291288812989629e-03 1.730220870411076084e-01 6.474765545945151413e-01 3.355960644154357033e-07 4.880115284385852352e-05
-5.390772833943196396e+00 1.948099171873739807e-04 1.122109219697797755e-05 8.598565149542349850e-01 8.598808903815873261e-01 9.747894277675735544e-06 1.142925151438977327e+00 6.666552978000501728e-01 3.106122047669014358e-03 7.703420611086624348e-01 8.612546650451487163e-04 9.181471453380800618e-01 6.654438088063214796e-01 7.437121532612936924e-03 9.576532878879526756e-01 1.719212315243742669e-05 1.417618479900525585e+00 6.666505400463782482e-01 1.428919433647499876e-02 8.678924120843990453e-01 3.805589393913624136e-02 1.202367626300432146e+00 6.339722904823275051e-01 6.416960720233359262e-03 3.257405727966037334e-01 2.485109907218920316e-03 1.664992164110774830e-01 6.480800316645491943e-01 -1.923996697127349609e-06 4.915732558694571369e-05
-5.380937302119960464e+00 1.973249535316617205e-04 1.168293112518981047e-05 8.579935225230574947e-01 8.580184066622411621e-01 9.750129571732557983e-06 1.124513435309508758e+00 6.666551049743902890e-01 3.193752687279921565e-03 7.677518371839490152e-01 8.495188092270879610e-04 9.011954420241681252e-01 6.654359180100173354e-01 4.962755964232699879e-03 9.569934727478157654e-01 1.703344330280592983e-05 1.398913666832705127e+00 6.666504709053500122e-01 9.060215940421872255e-03 8.691073524838823783e-01 3.722589293081514372e-02 1.190983351765150244e+00 6.345982641047993589e-01 2.600105161799881777e-03 3.207355251801722873e-01 2.448936365793831504e-03 1.595799113202995834e-01 6.475274801321841966e-01 -1.592977091908026781e-06 4.943562327791134844e-05
