1.099853515625060066e-04 8.605957031253561794e-06 7.669203189158825540e-02 3.932102389888241650e-02 7.658204654002574718e-02 3.931241794185116184e-02 6.010103846377490463e-18 3.559701044172502807e-18 3.540555741548799745e-18
1.237182617187558900e-04 9.765625000003591623e-06 7.727389517551341847e-02 3.966954361371333171e-02 7.715017691379466580e-02 3.965977798871332671e-02 5.903283129610049943e-18 3.591666318385299383e-18 1.220703125035671230e-07
1.502075195312557103e-04 9.155273437503628350e-06 7.785835461083885634e-02 4.000372152800089204e-02 7.770814709130760556e-02 3.999456625456338649e-02 5.727304662442774228e-18 3.627970936291162439e-18 3.586608816647481929e-18
1.698608398437556058e-04 1.422119140625362777e-05 7.842953284671126679e-02 4.038196355673447091e-02 7.825967200686750891e-02 4.036774236532821719e-02 5.613103724152000141e-18 3.627565861779076568e-18 3.641604385880827726e-18
1.900634765625055492e-04 1.849365234375363834e-05 7.904178510590571805e-02 4.076451477430009795e-02 7.885172162934321605e-02 4.074602112195634118e-02 5.512619342169927772e-18 3.635824439444211115e-18 1.220703125036906310e-07
2.241821289062552881e-04 2.032470703125363996e-05 7.965663341474266135e-02 4.112105140635868850e-02 7.943245128583641124e-02 4.110072669932743339e-02 5.282883181003159068e-18 3.639172085660192086e-18 1.831054687537041054e-07
2.631225585937549839e-04 2.471923828125366081e-05 8.026236555018634311e-02 4.152762998809330502e-02 7.999924299159258401e-02 4.150291074981204975e-02 4.991732304546179638e-18 3.664210184184650707e-18 6.103515625374123992e-08
3.062133789062547917e-04 2.838134765625368778e-05 8.095845113488910061e-02 4.197007294953564172e-02 8.065223775598284739e-02 4.194169160187938977e-02 4.784758293530342496e-18 3.686744693917178777e-18 1.220703125037668904e-07
3.451538085937546230e-04 3.552246093750369751e-05 8.164997657028287559e-02 4.243909995007775354e-02 8.130482276168912725e-02 4.240357748914024699e-02 4.643117246516665287e-18 3.696427353252385348e-18 1.220703125037906603e-07
3.999023437500043125e-04 4.187011718750368959e-05 8.228335697173103092e-02 4.285552234626260892e-02 8.188345462798102270e-02 4.281365222907510676e-02 4.305136191261587190e-18 3.682070205461394119e-18 8.544921875037814905e-07
4.575195312500040926e-04 4.339599609375372483e-05 8.295934133686788670e-02 4.330459269931052901e-02 8.250182180561788092e-02 4.326119670321677824e-02 4.060974912775907085e-18 3.724547109455527456e-18 3.662109375038287554e-07
5.313720703125037652e-04 6.152343750000368672e-05 8.366457372029233175e-02 4.382202040868950210e-02 8.313320164997982376e-02 4.376049697118949977e-02 3.730758922088987974e-18 3.678423424958236377e-18 3.662109375038375963e-07
6.068115234375034799e-04 7.287597656250366970e-05 8.433963457680765385e-02 4.434186037403751307e-02 8.373282305337015341e-02 4.426898439747500857e-02 3.460974950922123293e-18 3.662987976505019935e-18 7.934570312538209292e-07
6.939086914062531303e-04 8.666992187500361419e-05 8.504238922593689021e-02 4.483245291218177636e-02 8.434848053453063155e-02 4.474578299030677192e-02 3.125365480885546893e-18 3.608911348781682178e-18 6.103515625037791561e-07
7.852783203125029065e-04 9.619140625000362264e-05 8.578164897179148263e-02 4.536357729876772799e-02 8.499637065147898352e-02 4.526738589251772665e-02 2.864161295606681086e-18 3.610080811918067925e-18 8.544921875037548090e-07
8.973999023437527825e-04 1.203002929687535153e-04 8.643994773353810834e-02 4.588392604043885908e-02 8.554254783119435990e-02 4.576362574747010886e-02 2.574929564262967749e-18 3.495731395282678244e-18 6.103515625036984762e-07
1.025390625000002429e-03 1.385498046875034705e-04 8.714473459830877899e-02 4.643600038046783590e-02 8.611934397330878177e-02 4.629745057578033007e-02 2.297543633367630574e-18 3.463468825836967425e-18 1.770019531253616073e-06
1.138488769531252089e-03 1.574096679687534263e-04 8.793214869144896917e-02 4.705150176175896398e-02 8.679365992191771795e-02 4.689409209379021004e-02 2.189370203163932875e-18 3.403652634783864381e-18 1.525878906253603786e-06
1.306152343750001648e-03 1.919555664062533079e-04 8.874460438518276539e-02 4.763752526131418558e-02 8.743845204143275984e-02 4.744556969490792975e-02 1.949708357173179582e-18 3.281890314111160242e-18 2.502441406253477175e-06
1.499572753906251461e-03 2.362060546875031507e-04 8.952268787145629958e-02 4.829828353383626427e-02 8.802311511755005202e-02 4.806207747914876399e-02 1.700424962885243560e-18 3.139058990001963506e-18 4.272460937503326705e-06
1.678710937500001383e-03 2.595214843750030765e-04 9.024457516674559698e-02 4.891265913367920382e-02 8.856586422924558888e-02 4.865313764930419976e-02 1.522956625621653684e-18 3.083647662152410785e-18 4.699707031253233064e-06
1.909301757812501086e-03 3.080444335937529638e-04 9.107482094892188629e-02 4.961972844700315161e-02 8.916551919110939084e-02 4.931168401340940005e-02 1.323069977060837307e-18 2.934016764724213072e-18 6.530761718753074601e-06
2.140197753906251162e-03 3.535766601562527738e-04 9.189483226698495766e-02 5.037863874107433027e-02 8.975463451307870433e-02 5.002506208091807988e-02 1.217644057169483262e-18 2.792616734630317513e-18 7.263183593752917703e-06
2.445678710937501318e-03 4.160156250000026463e-04 9.284095320165647314e-02 5.114840202582682932e-02 9.039527449071897702e-02 5.073238640082682743e-02 1.045798188218670073e-18 2.638885000164544789e-18 1.025390625000276535e-05
2.760253906250001096e-03 5.006103515625024911e-04 9.381068114863015672e-02 5.202934632182150410e-02 9.105042724238016083e-02 5.152873597025900421e-02 9.019336410546503791e-19 2.419848536623318802e-18 1.086425781250254905e-05
3.178039550781251027e-03 5.765991210937522265e-04 9.479823336994548655e-02 5.293441024191650190e-02 9.162019381916423899e-02 5.235781112082275174e-02 7.751910007999796716e-19 2.235878938057394131e-18 1.507568359375235289e-05
3.582153320312500729e-03 7.126464843750020695e-04 9.572871991010092896e-02 5.387786512047348930e-02 9.214656658978842563e-02 5.316521863609848658e-02 6.832506565732088140e-19 2.007952312061028470e-18 2.362060546875211484e-05
4.020080566406250555e-03 8.519897460937517122e-04 9.665767611305849105e-02 5.482684598168312967e-02 9.263759554665224050e-02 5.397485623558937601e-02 5.688537748488320898e-19 1.734286512126310452e-18 2.551269531250184209e-05
4.428710937500000139e-03 9.680786132812515578e-04 9.750365015528777990e-02 5.572729488734093350e-02 9.307493921778778323e-02 5.475921627405968412e-02 5.182215333937589757e-19 1.603721894517242994e-18 3.198242187500168859e-05
4.977783203124999840e-03 1.117126464843751568e-03 9.845407863110629265e-02 5.663815356171376242e-02 9.347629542798129021e-02 5.552102709687001258e-02 4.193422952630810279e-19 1.442294786406369391e-18 3.704833984375151691e-05
5.500061035156249972e-03 1.245178222656251289e-03 9.934005239507744112e-02 5.755762455855843729e-02 9.383999135992118767e-02 5.631244633590218318e-02 3.582203977892106943e-19 1.328002392373556895e-18 4.833984375000137108e-05
6.140441894531250243e-03 1.436035156250001221e-03 1.003887596238701718e-01 5.861054386267409988e-02 9.424831772933892071e-02 5.717450870642409866e-02 2.582569574860471689e-19 1.149546357375667762e-18 5.706787109375116199e-05
6.860900878906251235e-03 1.672973632812501093e-03 1.014979152584823824e-01 5.980398954715768212e-02 9.463701437957612594e-02 5.813101591434518406e-02 2.013363434305581957e-19 1.011151428522005604e-18 6.970214843750096993e-05
7.679016113281251013e-03 1.986999511718750850e-03 1.026698540442152890e-01 6.110771372950715707e-02 9.499083793093403283e-02 5.912071421778840319e-02 1.658829323902821813e-19 8.789355510781481176e-19 9.289550781250078724e-05
8.644714355468749445e-03 2.353149414062500559e-03 1.038275608480401790e-01 6.247161901906103654e-02 9.518284649257142960e-02 6.011846960499853815e-02 1.113475631142613200e-19 7.223722784669129847e-19 1.204833984375005542e-04
9.639892578125001596e-03 2.673400878906250118e-03 1.050796584070279177e-01 6.380383275531727183e-02 9.543976582890291438e-02 6.113043187641101911e-02 7.936359902593894691e-20 6.416905636452027292e-19 1.471557617187504356e-04
1.067492675781249976e-02 3.107238769531249934e-03 1.062197472246246832e-01 6.518619656532015361e-02 9.554482046681218865e-02 6.207895779578890411e-02 4.391018798566293247e-20 5.387468357716251568e-19 1.828613281250002979e-04
1.189965820312500165e-02 3.545837402343750364e-03 1.074416244495308842e-01 6.658968742886946235e-02 9.554196624640588775e-02 6.304385002652571068e-02 2.558717127065790630e-20 4.628865650155300647e-19 2.180786132812502140e-04
1.296862792968750226e-02 4.073242187500000257e-03 1.085424912820190380e-01 6.795156691125478488e-02 9.557386335233153396e-02 6.387832472375477855e-02 1.192622389734054883e-20 3.903398871490937766e-19 2.630615234375001388e-04
1.434094238281250107e-02 4.492919921875000548e-03 1.097180493120107625e-01 6.936439710115653579e-02 9.537710692919826316e-02 6.487147717928153090e-02 2.168404344971008913e-21 3.313592889658822830e-19 3.256835937500000724e-04
1.569854736328124903e-02 5.089965820312501200e-03 1.108728957099699014e-01 7.079158768921349487e-02 9.517434834668865584e-02 6.570162186890099454e-02 8.673617379884035653e-22 2.571185452049373942e-19 3.861083984375000854e-04
1.710638427734374745e-02 5.859252929687500284e-03 1.120990349899772670e-01 7.243390345426373167e-02 9.499265071263351956e-02 6.657465052457622878e-02 1.734723475976807131e-21 1.902774812712060166e-19 4.553833007812500724e-04
1.875714111328124697e-02 6.594360351562500097e-03 1.133817587887366030e-01 7.407111900063180487e-02 9.462461767545535252e-02 6.747675864906930998e-02 1.734723475976807131e-21 1.295621596120177866e-19 5.711669921875000330e-04
2.065100097656250022e-02 7.577880859375000361e-03 1.148822039125774463e-01 7.602835234414842547e-02 9.423120293601494613e-02 6.845047148477342858e-02 0.000000000000000000e+00 9.562663161322150379e-20 6.866455078125000000e-04
2.288702392578125314e-02 8.710632324218750208e-03 1.164347552838823630e-01 7.808357780843316887e-02 9.354773135810111329e-02 6.937294548421442386e-02 0.000000000000000000e+00 5.778797579347738951e-20 8.386840820312500876e-04
2.538433837890625294e-02 1.000164794921874767e-02 1.181295661309564315e-01 8.032616996549406252e-02 9.274522775205018554e-02 7.032452201627531485e-02 0.000000000000000000e+00 3.165870343657673352e-20 1.047546386718750016e-03
2.841979980468749972e-02 1.180572509765625069e-02 1.200775907250619112e-01 8.306586957124056925e-02 9.165779092037440456e-02 7.126014447358432202e-02 0.000000000000000000e+00 1.441988889405720974e-20 1.322875976562499969e-03
3.206555175781249795e-02 1.405883789062500021e-02 1.222567163727001638e-01 8.614304334128075613e-02 9.019116461488765890e-02 7.208420545065576113e-02 0.000000000000000000e+00 1.084202172485504457e-21 1.678222656250000135e-03
3.582440185546875017e-02 1.678778076171874925e-02 1.244352156232167717e-01 8.947959437294972229e-02 8.861081376774801455e-02 7.269181361123097651e-02 0.000000000000000000e+00 1.734723475976807131e-21 2.150146484375000094e-03
4.089471435546874339e-02 2.026733398437500361e-02 1.271039518882037811e-01 9.347084132013092073e-02 8.620923753273504464e-02 7.320350733575592406e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.832458496093750652e-03
4.583795166015624395e-02 2.447265624999999875e-02 1.297388971737623853e-01 9.779613660107695783e-02 8.390094551360613440e-02 7.332348035107695561e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.598205566406250180e-03
5.269360351562499961e-02 3.115991210937499659e-02 1.330465350756075138e-01 1.039523000545482245e-01 8.035293155998252113e-02 7.279238794517323141e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.975891113281250347e-03
6.005529785156250161e-02 4.129016113281250289e-02 1.365639907574519585e-01 1.119405172826715283e-01 7.650869290588946381e-02 7.065035614985902546e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.810852050781250784e-03
6.519439697265624889e-02 4.774475097656250000e-02 1.389720691496401650e-01 1.168720042072134147e-01 7.377767217698391611e-02 6.912725323065091465e-02 0.000000000000000000e+00 0.000000000000000000e+00 8.303527832031249237e-03
6.938433837890625733e-02 5.392303466796875139e-02 1.409910219268412923e-01 1.212791776224061008e-01 7.160668354793503498e-02 6.735614295443734245e-02 0.000000000000000000e+00 0.000000000000000000e+00 9.669677734374999833e-03
7.338189697265624922e-02 5.899530029296875394e-02 1.428677831355478489e-01 1.248613111194367964e-01 6.948588616289159969e-02 6.586601082646803551e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.092309570312500165e-02
7.682427978515625477e-02 6.305535888671874589e-02 1.444646566477711669e-01 1.275930040545504296e-01 6.764037686261491211e-02 6.453764516783168370e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.202484130859374917e-02
8.044995117187500600e-02 6.724676513671874745e-02 1.461657799409689096e-01 1.304206186553208413e-01 6.571582876909390358e-02 6.317385351860209386e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.321966552734375050e-02
8.327471923828123901e-02 7.094873046874999867e-02 1.475053562606766511e-01 1.327982933308341496e-01 6.423063702239541206e-02 6.184956286208415088e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.430340576171875225e-02
8.601977539062499734e-02 7.398010253906249500e-02 1.487841766008110023e-01 1.347338412477704361e-01 6.276440121018600493e-02 6.075373870870794113e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.520758056640625182e-02
8.869964599609375666e-02 7.722442626953124334e-02 1.499863599681681703e-01 1.367403007311325525e-01 6.128671397207441363e-02 5.951587446160130912e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.618890380859375200e-02
9.114465332031251865e-02 7.990228271484375866e-02 1.511063444499625708e-01 1.383249732412706878e-01 5.996169112965005210e-02 5.842269052642692917e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.714495849609375122e-02
9.347393798828125544e-02 8.276129150390623690e-02 1.521846269632366466e-01 1.400052471862653358e-01 5.871068897495539118e-02 5.724395568235909892e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.806506347656250053e-02
9.594598388671876643e-02 8.557031249999999534e-02 1.532755055073433959e-01 1.417179474036917575e-01 5.732952162062462942e-02 5.614763490369176213e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.901397705078125208e-02
9.824133300781250078e-02 8.838586425781251588e-02 1.542905745514249749e-01 1.432683974348200329e-01 5.604924154361247413e-02 5.488253317700751699e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.000158691406249759e-02
1.008255004882812472e-01 9.129138183593749067e-02 1.554178784032125837e-01 1.449002376427519778e-01 5.459237791493133651e-02 5.360885580681448714e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.107592773437499609e-02
1.030935058593750175e-01 9.391027832031249856e-02 1.563855904562735100e-01 1.463338078422932176e-01 5.329208459689849242e-02 5.242352952198071903e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.206475830078125089e-02
1.050971069335937536e-01 9.607458496093751465e-02 1.572985703277372249e-01 1.475789186518453311e-01 5.220146339414347136e-02 5.150433369090781643e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.288806152343750289e-02
1.070020751953125043e-01 9.837335205078125144e-02 1.581088949523239140e-01 1.487896327340499092e-01 5.110681975701140967e-02 5.041628068326865775e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.373016357421875097e-02
1.087659301757812336e-01 1.000827636718750052e-01 1.589495797997936000e-01 1.498369408350913312e-01 5.018364962401236640e-02 4.975417716321632600e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.441918945312500366e-02
1.105924682617187571e-01 1.020791625976562450e-01 1.596976241528475782e-01 1.508778629038373675e-01 4.910515589112882107e-02 4.879870030618112253e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.518218994140625569e-02
1.123510742187500133e-01 1.040657958984375075e-01 1.604250118358188371e-01 1.519272463041332621e-01 4.807393761706882374e-02 4.786145040569575460e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.608734130859375472e-02
1.139537963867187503e-01 1.059112548828125000e-01 1.611343225451880579e-01 1.528734596418255542e-01 4.718052615846930753e-02 4.696220475901305424e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.693322753906250006e-02
1.155424804687500140e-01 1.077199096679687385e-01 1.618068787505524131e-01 1.537823107212592799e-01 4.626439828180239910e-02 4.606240105329054146e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.760760498046875219e-02
1.169741821289062567e-01 1.091707153320312373e-01 1.623967374123358731e-01 1.545731588504866971e-01 4.542255528342961646e-02 4.540244351845545978e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.820263671875000364e-02
1.182930908203125159e-01 1.106569213867187595e-01 1.629862772322321907e-01 1.553210444148319380e-01 4.469318641191967478e-02 4.466412302811317847e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.883856201171874911e-02
1.197468872070312634e-01 1.120737915039062560e-01 1.635887671275609856e-01 1.560659326302788752e-01 4.384187992052972216e-02 4.399214112637261920e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.946868896484374986e-02
1.209688110351562623e-01 1.136124267578125097e-01 1.641064438351629295e-01 1.568150501447141965e-01 4.313763280000666722e-02 4.320262338690168680e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.026281738281249786e-02
1.222702636718750041e-01 1.153161010742187603e-01 1.646767466271134017e-01 1.575831611119944409e-01 4.240648295523839761e-02 4.226706003777568055e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.093981933593750039e-02
1.235690917968750024e-01 1.165466308593750000e-01 1.651865999543338792e-01 1.582615450996797679e-01 4.161750815745887677e-02 4.171491424030476791e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.158135986328124839e-02
1.246473999023437473e-01 1.176927490234374873e-01 1.656287053330019188e-01 1.588273526209715569e-01 4.098130543065817144e-02 4.113460359753406959e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.211260986328125233e-02
1.255609741210937380e-01 1.186295166015624986e-01 1.660242970278714425e-01 1.593087794711481320e-01 4.046332290677770449e-02 4.067926286958563342e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.248529052734374506e-02
1.264654541015625133e-01 1.196666259765625101e-01 1.664206395152525442e-01 1.598020001752774588e-01 3.995518541369003085e-02 4.013537419871494871e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.298352050781250266e-02
1.273999023437500100e-01 1.206339721679687560e-01 1.667983113311160281e-01 1.602832682459563451e-01 3.939840898736601815e-02 3.964929607798758915e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.348107910156249839e-02
1.282944946289062693e-01 1.217868652343749997e-01 1.672077701954592099e-01 1.608039277890504215e-01 3.891327556655294062e-02 3.901706255467542184e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.388537597656249983e-02
1.289708862304687342e-01 1.225792236328125118e-01 1.674988468587367829e-01 1.612247688875205476e-01 3.852796062826804868e-02 3.864554525470803581e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.429187011718750483e-02
1.296962280273437351e-01 1.233310546874999830e-01 1.677941328527592924e-01 1.615757647674635755e-01 3.809790482541555723e-02 3.824471007996359251e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.465618896484375100e-02
1.303339233398437547e-01 1.238560791015625162e-01 1.680403035013715851e-01 1.618621464230390328e-01 3.770638016152783045e-02 3.800606732147651656e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.497711181640625333e-02
1.309724121093749916e-01 1.244954223632812468e-01 1.682656577028563971e-01 1.621798842877955338e-01 3.729324559348140555e-02 3.768446192451428700e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.529376220703125261e-02
1.314259033203125093e-01 1.250571289062500091e-01 1.684648366815597320e-01 1.624302888268473188e-01 3.703893336124722269e-02 3.737315992059730974e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.551885986328125189e-02
1.318417358398437378e-01 1.253736572265625182e-01 1.686453073345072773e-01 1.626258791602457066e-01 3.680357149466353950e-02 3.725222193368318835e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.577166748046875511e-02
1.320830688476562764e-01 1.259349365234375129e-01 1.687845122986476321e-01 1.628539585188074623e-01 3.670144345099135563e-02 3.691902199536994944e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.592877197265625239e-02
1.325390624999999989e-01 1.262274169921875078e-01 1.689587927278166368e-01 1.630217122706214550e-01 3.641973022781663794e-02 3.679429527843394720e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.617272949218749978e-02
1.330158691406250204e-01 1.267254638671874989e-01 1.691277910815070229e-01 1.632436766438333797e-01 3.611192194088200247e-02 3.651821277664588083e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.645745849609374756e-02
1.334685668945312376e-01 1.270938720703125302e-01 1.692873542885488525e-01 1.634391231459347560e-01 3.581878739401761491e-02 3.634525107562222579e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.663073730468750094e-02
1.339040527343750009e-01 1.278947753906249929e-01 1.695002510464639622e-01 1.637410321336184305e-01 3.559619831208896135e-02 3.584625674299343756e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.695135498046875355e-02
1.344771728515625209e-01 1.284858398437500049e-01 1.697621829998086362e-01 1.640279330584406281e-01 3.528501014824611537e-02 3.554209321469062322e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.721044921875000383e-02
1.352901000976562684e-01 1.292053833007812680e-01 1.700780685942802350e-01 1.643882913775846777e-01 3.478796849662396662e-02 3.518290807680340970e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.765295410156249689e-02
1.359702148437500202e-01 1.297413330078125149e-01 1.703512206852348110e-01 1.647104077140616463e-01 3.438100584148479077e-02 3.496907470624913139e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.796722412109374695e-02
1.364503784179687540e-01 1.306628417968750122e-01 1.705904732202954688e-01 1.651246889688886277e-01 3.414009480232671478e-02 3.446184717201361547e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.832556152343750272e-02
1.372982177734375087e-01 1.313806762695312602e-01 1.709280578252626859e-01 1.654754704031512758e-01 3.362984005182517722e-02 3.409479413362001554e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.875927734375000239e-02
1.378954467773437775e-01 1.322576293945312564e-01 1.711893987426246488e-01 1.658840541207221853e-01 3.329395196528087131e-02 3.362642472619092882e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.919171142578124767e-02
1.387168579101562549e-01 1.329509887695312365e-01 1.714754374795045000e-01 1.662179175206369985e-01 3.275857956934824511e-02 3.326692875110576209e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.953887939453124695e-02
1.394732055664062442e-01 1.338389892578124851e-01 1.717693613263301666e-01 1.665622141718224591e-01 3.229615575992392240e-02 3.272322491400997402e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.999121093750000050e-02
1.402412109374999993e-01 1.345915527343750084e-01 1.721010938047515260e-01 1.669546713621488099e-01 3.185988286725152663e-02 3.236311862777380144e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.037030029296875822e-02
1.409956665039062418e-01 1.355095214843750062e-01 1.724112099977034573e-01 1.674099977744284706e-01 3.141554349379721556e-02 3.190047629005346441e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.094079589843749312e-02
1.419424438476562800e-01 1.363358764648437693e-01 1.727773059496068297e-01 1.677925925275494112e-01 3.083486210195054977e-02 3.145671606270564191e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.138903808593751010e-02
1.427001953125000000e-01 1.372004394531250171e-01 1.730721102887116669e-01 1.681538062845072679e-01 3.037191497621166691e-02 3.095336683138225076e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.176312255859375433e-02
1.435702514648437567e-01 1.381257324218749805e-01 1.734253783906755386e-01 1.685552190318577448e-01 2.985512692583178196e-02 3.042948660998276433e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.228552246093750244e-02
1.443677368164062447e-01 1.390348510742187571e-01 1.737554745438062709e-01 1.690104992520818084e-01 2.938773772740002621e-02 2.997564817786305125e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.273406982421874833e-02
1.451752929687499805e-01 1.397306518554687627e-01 1.740956193813455732e-01 1.693627083483017770e-01 2.892032641259559278e-02 2.963205649283301435e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.317419433593750605e-02
1.460739746093749902e-01 1.407965698242187591e-01 1.744249252989011623e-01 1.698187339926887085e-01 2.835095068952617203e-02 2.902216416846994940e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.378289794921874645e-02
1.469616699218750100e-01 1.418372192382812425e-01 1.747976102141442500e-01 1.702657370836375694e-01 2.783594029226924005e-02 2.842851784535632698e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.429846191406250355e-02
1.478214721679687593e-01 1.426374511718750127e-01 1.751575707252283343e-01 1.706870876143489202e-01 2.733609855725957494e-02 2.804963644247390753e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.472998046875000661e-02
1.487838134765625264e-01 1.435915527343750164e-01 1.755469290047417252e-01 1.710967823560238799e-01 2.676311552817919881e-02 2.750522962164886343e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.534094238281250605e-02
1.495649414062500127e-01 1.445637817382812440e-01 1.758929331506549343e-01 1.715269992601031468e-01 2.632799174440492163e-02 2.696321752182190279e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.578887939453125250e-02
1.502229003906249971e-01 1.454072265625000193e-01 1.761904374111087079e-01 1.719210867897039141e-01 2.596753702048371082e-02 2.651386022720389479e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.627978515625000289e-02
1.641077857111393816e-06 2.177966095552173773e-07 2.220779927805215302e-05 1.442013300625115532e-05 2.226835165222956336e-05 1.442177767409786771e-05 1.848281490774652937e-20 2.411637288311283357e-21 2.268779202359073615e-21
