-1.369714454649173518e-01 2.413576727068846295e-01 1.387403551845522998e-02 2.107368251795146534e+03 -4.652551570154755609e+02
-1.363752813165030053e-01 2.315155145077932297e-01 2.773535420963924025e-03 2.011779245157253172e+03 -3.285170940203784085e+02
-1.399387965972329617e-01 2.473497595747911060e-01 2.997360467793797056e-02 2.015831497933796754e+03 -6.252136119654883259e+02
-1.363096529574341631e-01 2.197872441928668819e-01 1.040865666439527715e-02 1.933456450206824456e+03 -2.859478753099065216e+02
-1.364174927960045691e-01 2.250282407968304255e-01 3.494781329142893078e-02 1.927662529190324221e+03 -3.125234313918740554e+02
-1.364323136994448904e-01 2.143274683511785517e-01 3.105551621800106687e-02 1.909118556998323129e+03 -1.851496598471862853e+02
-1.335027783455416395e-01 2.024241412647515559e-01 1.467677671603340173e-02 1.793612291597407875e+03 -1.416929389620822803e+02
-1.405177369836224655e-01 2.220176466819383521e-01 1.527364227360417104e-02 1.882537909969902103e+03 -3.549787608188648846e+02
-1.407747518333388181e-01 2.079674770042541643e-01 -1.866176036590805332e-02 2.001896191089335844e+03 -2.254301441150491883e+02
-1.292594015306616495e-01 1.992013157847717930e-01 -6.104242948470339769e-03 1.683483131579622295e+03 -2.165576792495521659e+02
-1.379416708584645934e-01 1.976965789241775240e-01 -3.644869679185536171e-03 1.764062503741923820e+03 -1.141781893043089440e+02
-1.325970874575656544e-01 1.955107715698077842e-01 2.618398803539245812e-02 1.691477453322002020e+03 -1.870918166681735784e+02
-1.261644898717325103e-01 1.936990275481387802e-01 8.077451212636699296e-03 1.566216939870045508e+03 -3.855720238851699833e+01
-1.316609459391946957e-01 1.933787608814711567e-01 -9.443083544500074922e-03 1.611770417331164253e+03 -1.041090953842499403e+02
-1.364683468411260481e-01 1.800457257580428960e-01 -1.413298006981822397e-02 1.617120299872757414e+03 -2.665059817948758791e+01
-1.196380943648503448e-01 1.826611588429298272e-01 4.840209903231196265e-02 1.355354223589549065e+03 -9.158214394719971096e+01
-1.364362569940176240e-01 1.710326992339389895e-01 -7.462152513596165271e-02 1.500198182370339509e+03 2.545754791215586010e+00
-1.347767038810763207e-01 1.828559644201144252e-01 3.458867531590303912e-03 1.516402953926821738e+03 -2.325378500068932226e+02
-1.313057866702298515e-01 1.865880626324274982e-01 3.875328297890900942e-02 1.426384900232360906e+03 -2.020134411316983005e+02
-1.313629341875628409e-01 1.741157387184411598e-01 1.128521266964033209e-02 1.402593789250959162e+03 -1.075198811962836771e+02
-1.297960512201882244e-01 1.705491205806388688e-01 2.985065177602219677e-03 1.431319616075138356e+03 -1.247730184624549565e+02
-1.203396366897246939e-01 1.674415520818774983e-01 1.914698964655459079e-03 1.246059686897308893e+03 -8.924476367638226293e+01
-1.251486943751642933e-01 1.600897886512517299e-01 -5.310346690913680945e-03 1.278213500670160556e+03 -5.667624028893237664e+01
-1.175736695187473979e-01 1.580296622454596123e-01 1.431425235026595466e-02 1.194631075305711420e+03 3.632439677607180784e+00
-1.256611960431054664e-01 1.574566892599664203e-01 -2.735838900316389655e-02 1.238921764991841656e+03 -1.587606881131705450e+01
-1.157455381734956157e-01 1.563859647134124842e-01 1.978731811850931166e-02 1.112838443684815729e+03 -7.071787220953592623e+01
-1.241388222908368644e-01 1.570833241178098416e-01 -1.784443983330041839e-02 1.149344478140812271e+03 -4.867797066525872651e+01
-1.219331146416803291e-01 1.502752695127446136e-01 -5.184149790760939069e-02 1.105904738702511168e+03 1.186631697619122860e+01
-1.137419143801302879e-01 1.408214800660124166e-01 1.524863591634484372e-02 1.033651482057661042e+03 1.342442362921701715e+00
-1.228139911800833761e-01 1.407306193526124960e-01 -1.679802607222535826e-02 1.080124343124688266e+03 -1.433592069248561529e+00
-1.227414949285098589e-01 1.454148364409876826e-01 -3.280032425354129089e-03 1.023837828472504270e+03 -2.637463601621379894e+01
-1.089865428949894216e-01 1.440477913728570036e-01 1.051542029214824758e-02 9.617980024087565880e+02 -7.118811180125703686e+00
-1.106068667141146267e-01 1.388725899911670836e-01 -1.732378432649039901e-02 9.287673962234638338e+02 -1.491260192490244663e-01
2.841463934828652549e-04 9.146555981901639918e-05 1.373444352293080916e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.671147271996588790e-04 9.217650613662839703e-05 1.306708773999283894e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.695893992126660544e-04 9.319781680026672794e-05 1.316915338753390455e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.780962676205708610e-04 9.918182722125693223e-05 1.364895005692271174e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.569138490188008456e-04 9.588706303896163614e-05 1.256716946594110340e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.736068900499282592e-04 1.015948992808216332e-04 1.348638453746912750e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.613488219389268111e-04 1.087733944962737117e-04 1.299327161867600347e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.865601231067282559e-04 1.166926783907864580e-04 1.424434822269226479e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.833419140463090159e-04 1.195630756705587340e-04 1.413185722367430374e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.822543490772575631e-04 1.219317266433824501e-04 1.411949986426099457e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.789013593411472430e-04 1.340696680553642899e-04 1.405506608892265761e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.488311473871637563e-04 1.234735603627776387e-04 1.249416581628652297e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.426249414884579822e-04 1.175533533190511039e-04 1.221240622962021984e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.827312301645252841e-04 1.371437856013646938e-04 1.434322692844747530e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.422774182036827007e-04 1.290890458428146080e-04 1.232369186701681328e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.676352067993544503e-04 1.406829584211512728e-04 1.363392582876253502e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.624983592413920115e-04 1.418790632310431784e-04 1.334789345763087070e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.457017656075247223e-04 1.334357316208096428e-04 1.242784959130734069e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.551132898359418765e-04 1.455260205327009622e-04 1.300937255395924518e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.609224582753534496e-04 1.550941838402948103e-04 1.341042589946549266e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.489679615429314890e-04 1.540996550949293013e-04 1.285303488724851614e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.171304369601438796e-04 1.440610949748222117e-04 1.116077399973937909e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.519412103671327227e-04 1.567811172981594010e-04 1.292227081756009473e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.263556980297305309e-04 1.511018053989672744e-04 1.150297772852690477e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.108923300860159609e-04 1.608679495609968387e-04 1.108907887487984916e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.074357228818212513e-04 1.579017346317016402e-04 1.078571015964790427e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.172432813194127995e-04 1.685103970617699628e-04 1.130511355128160662e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.053663102137205274e-04 1.605355375948930611e-04 1.057045921098830618e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.170124631600194942e-04 1.618789636925099177e-04 1.120336699960196346e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.188319424374636599e-04 1.628024052295539369e-04 1.122464808891562556e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.095170045217640057e-04 1.783844956715900816e-04 1.098422916197287248e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.146711919170353694e-04 1.628164244759858627e-04 1.107472547318044806e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.972287981377647038e-04 1.638831590439680753e-04 1.014528455342030358e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.922715682117382568e-04 1.832948198008765134e-04 1.004882450324213593e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.991623856963584929e-04 1.782054860158589250e-04 1.049310692196780276e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.004455989241973152e-04 1.795777416598236893e-04 1.039955340105859017e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.017729940402992572e-04 2.023290869300524918e-04 1.078465753668118388e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.109627772617469663e-04 2.044466589911236604e-04 1.113299971769219233e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.837156434252007725e-04 2.055681076244255604e-04 9.954740774088186028e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.796954472766842839e-04 2.121861630753467962e-04 9.589388220398681415e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.858982281102686989e-04 2.290729266401183206e-04 1.002531484714619869e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.947801529975408538e-04 2.236239259913630928e-04 1.031843472014613329e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.788724314309620323e-04 2.348362242467937273e-04 9.671634506793401432e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.865308112103037557e-04 2.401139207969736860e-04 1.000265513317727915e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.808779585038285771e-04 2.352506830575759405e-04 9.501834555363926306e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.848692112963673062e-04 2.098144445241659922e-04 9.661003320359732704e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.675401243340076470e-04 2.415487723814405835e-04 8.800282420058184183e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.656705287389635868e-04 2.088897603892711052e-04 8.815351866761630484e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.676713374614507794e-04 2.272025259504683150e-04 8.793330035034924641e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.750286050961839660e-04 2.345764334887199480e-04 9.458103415723245148e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.726704931184160671e-04 2.375118112965327044e-04 9.226348429033993980e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.665795434454813567e-04 2.123081388469987322e-04 8.654151041323921833e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.547244981375859674e-04 2.155208687144593595e-04 7.796764149436847527e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.696318681220198297e-04 2.038900428328197846e-04 8.464079534079308126e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.544886128212179948e-04 1.947394852765535131e-04 7.852905656361614016e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.521517536527025561e-04 2.070461537037696109e-04 8.066457414015025138e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.571136875625634007e-04 1.982047415873499881e-04 8.149556592451462312e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.627300862309352702e-04 2.038096947959119930e-04 8.443116249478076294e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.637244301435351228e-04 1.956039205783399618e-04 8.519858523183713528e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.650512039014023161e-04 1.987888267588428458e-04 8.411300250438058339e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.545235968025262055e-04 1.818158956539285391e-04 7.756948007093599851e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.491305289591548827e-04 1.807480861147559221e-04 7.447210742335118620e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.534245390725204957e-04 1.835082199292662917e-04 7.813612432448116107e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.576964050648573098e-04 1.725311314214225103e-04 7.652649769472940960e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.606624714716907638e-04 1.884286742819246804e-04 8.172502567922692489e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.622265577684737028e-04 1.831655860441475895e-04 7.939508801933235814e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.582440504123779242e-04 1.793132240432687285e-04 7.665541199177733226e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.485987940630822447e-04 1.704051153257071739e-04 7.125082442872318709e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.459006402132411134e-04 1.635372322201493359e-04 7.318622717755635413e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.592203173160307750e-04 1.743273746325247362e-04 7.787932332027067747e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.595091387589936958e-04 1.916856953059048441e-04 7.874256070499976350e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.607274319277162983e-04 1.793519339622520303e-04 7.941077492821038697e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.515954014706687766e-04 1.739402423127818509e-04 7.496002164499110604e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.557311276529318349e-04 1.802362680520336812e-04 7.552725410782096640e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.580054982356986996e-04 1.570298037828003995e-04 7.850441984925760411e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.565681533319488589e-04 1.784943394165957025e-04 7.823714768657580570e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.574488014092369605e-04 1.709832306592281670e-04 7.793937524253988659e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.485696567282296387e-04 1.779133087824903833e-04 7.570133805373804262e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.549414839039123758e-04 1.534051024689203787e-04 7.540392888617184755e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.687499190774937100e-04 1.749909875439862325e-04 7.975242036010108098e-04 0.000000000000000000e+00 0.000000000000000000e+00
